Bin-size	Zeitschritt_0	Zeitschritt_1	Zeitschritt_2	Zeitschritt_3	Zeitschritt_4	Zeitschritt_5	Zeitschritt_6	Zeitschritt_7	Zeitschritt_8	Zeitschritt_9	Zeitschritt_10	Zeitschritt_11	Zeitschritt_12	Zeitschritt_13	Zeitschritt_14	Zeitschritt_15	Zeitschritt_16	Zeitschritt_17	Zeitschritt_18	Zeitschritt_19	Zeitschritt_20	Zeitschritt_21	Zeitschritt_22	Zeitschritt_23	Zeitschritt_24	Zeitschritt_25	Zeitschritt_26	Zeitschritt_27	Zeitschritt_28	Zeitschritt_29	Zeitschritt_30	Zeitschritt_31	Zeitschritt_32	Zeitschritt_33	Zeitschritt_34	Zeitschritt_35	Zeitschritt_36	Zeitschritt_37	Zeitschritt_38	Zeitschritt_39	Zeitschritt_40	Zeitschritt_41	Zeitschritt_42	Zeitschritt_43	Zeitschritt_44	Zeitschritt_45	Zeitschritt_46	Zeitschritt_47	Zeitschritt_48	Zeitschritt_49	Zeitschritt_50	Zeitschritt_51	Zeitschritt_52	Zeitschritt_53	Zeitschritt_54	Zeitschritt_55	Zeitschritt_56	Zeitschritt_57	Zeitschritt_58	Zeitschritt_59	Zeitschritt_60	Zeitschritt_61	Zeitschritt_62	Zeitschritt_63	Zeitschritt_64	Zeitschritt_65	Zeitschritt_66	Zeitschritt_67	Zeitschritt_68	Zeitschritt_69	Zeitschritt_70	
174.753	0	0	0	0	2.28721e+18	2.73e+19	1.3762e+20	4.41511e+20	1.07082e+21	2.14852e+21	3.76149e+21	5.94597e+21	8.6858e+21	1.19199e+22	1.55547e+22	1.94774e+22	2.35687e+22	2.7712e+22	3.18009e+22	3.57435e+22	3.94641e+22	4.29041e+22	4.60211e+22	4.87872e+22	5.11877e+22	5.32183e+22	5.48837e+22	5.61955e+22	5.71704e+22	5.78289e+22	5.81939e+22	5.829e+22	5.8142e+22	5.77752e+22	5.72139e+22	5.64816e+22	5.56008e+22	5.45924e+22	5.3476e+22	5.22696e+22	5.09896e+22	4.96511e+22	4.82675e+22	4.68509e+22	4.54121e+22	4.39607e+22	4.25051e+22	4.10527e+22	3.96097e+22	3.81818e+22	3.67735e+22	3.5389e+22	3.40314e+22	3.27035e+22	3.14076e+22	3.01453e+22	2.89182e+22	2.7727e+22	2.65725e+22	2.54551e+22	2.4375e+22	2.3332e+22	2.23261e+22	2.13567e+22	2.04234e+22	1.95256e+22	1.86626e+22	1.78336e+22	1.70377e+22	1.62741e+22	1.55419e+22	
187.382	0	0	0	4.36676e+21	1.39976e+22	2.81797e+22	4.556e+22	6.46516e+22	8.40949e+22	1.02779e+23	1.19882e+23	1.34861e+23	1.47419e+23	1.57452e+23	1.65007e+23	1.70229e+23	1.73331e+23	1.74557e+23	1.74167e+23	1.72413e+23	1.69536e+23	1.65753e+23	1.61262e+23	1.56234e+23	1.50817e+23	1.45135e+23	1.39293e+23	1.33379e+23	1.27461e+23	1.21598e+23	1.15833e+23	1.10201e+23	1.04729e+23	9.94345e+22	9.43318e+22	8.94293e+22	8.47317e+22	8.02407e+22	7.59556e+22	7.18737e+22	6.79908e+22	6.43017e+22	6.08003e+22	5.74801e+22	5.43339e+22	5.13546e+22	4.85349e+22	4.58673e+22	4.33448e+22	4.09601e+22	3.87063e+22	3.65767e+22	3.45648e+22	3.26644e+22	3.08694e+22	2.91743e+22	2.75734e+22	2.60617e+22	2.46342e+22	2.32862e+22	2.20133e+22	2.08113e+22	1.96761e+22	1.86041e+22	1.75917e+22	1.66355e+22	1.57323e+22	1.48792e+22	1.40733e+22	1.3312e+22	1.25927e+22	
200.923	0	0	2.06224e+22	4.81199e+22	7.54716e+22	9.93785e+22	1.18594e+23	1.32961e+23	1.42864e+23	1.4891e+23	1.51766e+23	1.52068e+23	1.50383e+23	1.47195e+23	1.42905e+23	1.3784e+23	1.32258e+23	1.26364e+23	1.20316e+23	1.14234e+23	1.0821e+23	1.02309e+23	9.65795e+22	9.10548e+22	8.57565e+22	8.06974e+22	7.58839e+22	7.1317e+22	6.69944e+22	6.29107e+22	5.90589e+22	5.54304e+22	5.20159e+22	4.88056e+22	4.57892e+22	4.29569e+22	4.02984e+22	3.78041e+22	3.54645e+22	3.32706e+22	3.12134e+22	2.92849e+22	2.74771e+22	2.57825e+22	2.41941e+22	2.27052e+22	2.13096e+22	2.00014e+22	1.87751e+22	1.76254e+22	1.65475e+22	1.55369e+22	1.45892e+22	1.37006e+22	1.28672e+22	1.20855e+22	1.13522e+22	1.06644e+22	1.00191e+22	9.41358e+21	8.8454e+21	8.31219e+21	7.81174e+21	7.34201e+21	6.90105e+21	6.48708e+21	6.0984e+21	5.73344e+21	5.39071e+21	5.06883e+21	4.76651e+21	
215.443	0	9.67665e+22	1.62047e+23	2.04592e+23	2.30646e+23	2.44779e+23	2.5036e+23	2.49881e+23	2.45181e+23	2.37615e+23	2.2818e+23	2.17603e+23	2.06415e+23	1.94995e+23	1.83613e+23	1.72458e+23	1.61658e+23	1.51295e+23	1.41421e+23	1.32062e+23	1.23228e+23	1.14916e+23	1.07115e+23	9.98092e+22	9.2977e+22	8.6596e+22	8.06423e+22	7.50917e+22	6.99199e+22	6.51033e+22	6.06192e+22	5.64457e+22	5.25619e+22	4.89483e+22	4.55863e+22	4.24586e+22	3.95487e+22	3.68416e+22	3.43229e+22	3.19794e+22	2.97987e+22	2.77695e+22	2.5881e+22	2.41232e+22	2.2487e+22	2.09639e+22	1.95457e+22	1.82252e+22	1.69955e+22	1.58502e+22	1.47835e+22	1.37898e+22	1.2864e+22	1.20013e+22	1.11975e+22	1.04484e+22	9.75021e+21	9.09939e+21	8.49269e+21	7.92705e+21	7.39964e+21	6.90784e+21	6.4492e+21	6.02144e+21	5.62245e+21	5.25026e+21	4.90304e+21	4.57909e+21	4.27682e+21	3.99476e+21	3.73154e+21	
231.013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
247.708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265.609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284.804	9.67665e+23	8.70898e+23	7.83809e+23	7.05428e+23	6.34885e+23	5.71396e+23	5.14257e+23	4.62831e+23	4.16548e+23	3.74893e+23	3.37404e+23	3.03663e+23	2.73297e+23	2.45967e+23	2.21371e+23	1.99234e+23	1.7931e+23	1.61379e+23	1.45241e+23	1.30717e+23	1.17645e+23	1.05881e+23	9.52928e+22	8.57635e+22	7.71872e+22	6.94685e+22	6.25216e+22	5.62695e+22	5.06425e+22	4.55783e+22	4.10204e+22	3.69184e+22	3.32266e+22	2.99039e+22	2.69135e+22	2.42222e+22	2.17999e+22	1.96199e+22	1.7658e+22	1.58922e+22	1.43029e+22	1.28726e+22	1.15854e+22	1.04268e+22	9.38416e+21	8.44574e+21	7.60117e+21	6.84105e+21	6.15695e+21	5.54125e+21	4.98713e+21	4.48841e+21	4.03957e+21	3.63562e+21	3.27205e+21	2.94485e+21	2.65036e+21	2.38533e+21	2.14679e+21	1.93212e+21	1.7389e+21	1.56501e+21	1.40851e+21	1.26766e+21	1.14089e+21	1.02681e+21	9.24125e+20	8.31712e+20	7.48541e+20	6.73687e+20	6.06318e+20	
305.386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327.455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
351.119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376.494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403.702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
432.876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
464.159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497.702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
533.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572.237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613.591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
657.933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
756.463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
811.131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
869.749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
932.603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
